"bloco","inicio","fim","sim_otimo","alpha_otimo","beta_otimo","tipo_melhor","convergencia"
239,2.38,2.87,-0.381418968133333,156.411545337126,3.67464202192699,"light",0
240,2.39,2.88,-0.430866537167158,298.907424435046,6.1909530296432,"light",0
241,2.4,2.89,-0.417756604431,276.795729389436,5.91471601229118,"light",0
242,2.41,2.9,-0.40815272288919,311.207580638928,6.70061754831774,"light",0
243,2.42,2.91,-0.41157027715785,328.025333327801,7.54376075491097,"light",0
244,2.43,2.92,-0.407503948851836,218.273923597711,5.15367659363327,"light",0
245,2.44,2.93,-0.390098886490666,249.826573977156,6.40275580990254,"light",0
246,2.45,2.94,-0.403887327388973,302.968512535791,7.42550752454136,"light",0
247,2.46,2.95,-0.421957608318476,163.145388067525,3.64478420540467,"light",0
248,2.47,2.96,-0.409751026441218,282.469969950229,6.63888268743454,"light",0
249,2.48,2.97,-0.387099056094278,316.408678586445,8.33651785497237,"light",0
250,2.49,2.98,-0.352397502812308,259.425055189387,7.63865443389814,"light",0
251,2.5,2.99,-0.289945251246796,150.358466347359,5.1673651060486,"light",0
252,2.51,3,-0.230147916995869,265.653813377676,10.0647540565542,"light",0
253,2.52,3.01,-0.179992079424001,239.596709226871,9.40588150735721,"light",0
254,2.53,3.02,-0.152678344848611,263.403030035796,10.4481587317756,"light",0
255,2.54,3.03,-0.166745800084647,227.99847007039,7.87848385094475,"light",0
256,2.55,3.04,-0.162518909915704,259.067001547044,9.10323462317428,"light",0
257,2.56,3.05,-0.16546570319557,283.011017693468,9.58304011946664,"light",0
258,2.57,3.06,-0.16542762582046,221.94351365576,7.66266281499142,"light",0
259,2.58,3.07,-0.171253111035995,287.680886020947,9.91476850592494,"light",0
260,2.59,3.08,-0.177289317532,262.553958450891,9.0013725879125,"light",0
261,2.6,3.09,-0.182560245272296,227.772526645819,7.9978437749633,"light",0
262,2.61,3.1,-0.186261573067104,197.152291723185,7.14893535704989,"light",0
263,2.62,3.11,-0.191145664411016,234.533324218531,8.13624642090533,"light",0
264,2.63,3.12,-0.177589500580452,242.824286694224,8.23731111405299,"light",0
265,2.64,3.13,-0.14409361579985,241.647445454247,8.33255807807897,"light",0
266,2.65,3.14,-0.100427840582574,227.916060525931,7.80194601218818,"light",0
267,2.66,3.15,-0.0593505438796763,278.134284599622,10.0116986830025,"light",0
268,2.67,3.16,-0.0215028001554951,281.71182725337,10.3589687599254,"light",0
269,2.68,3.17,0.0065469573659859,245.290665783532,8.94865258761844,"light",0
270,2.69,3.18,0.0141426837650656,237.141798717822,8.70697308736528,"light",0
271,2.7,3.19,0.0276367541403849,196.587487839709,7.69629813699653,"light",0
272,2.71,3.2,0.039346959019598,263.480438199563,10.5482071225733,"light",0
273,2.72,3.21,0.045014794762456,225.540567771667,9.1979849729886,"light",0
274,2.73,3.22,0.0467500255513913,245.904652353424,10.4080003162576,"light",0
275,2.74,3.23,0.0506034140452364,223.018521659446,9.44297693436312,"light",0
276,2.75,3.24,0.0437249178553928,277.297268210491,11.3307444392252,"light",0
277,2.76,3.25,0.0258934471860861,228.409382640592,9.11716670904169,"light",0
278,2.77,3.26,0.0381279485656745,2.08692739110338,0.077681343770024,"light",0
279,2.78,3.27,-0.142959615207192,227.179092459231,8.88728061904303,"light",0
280,2.79,3.28,-0.170509767416533,243.530292480348,8.82935287883305,"light",0
281,2.8,3.29,-0.20087600621128,226.460027463642,7.89614176308095,"light",0
282,2.81,3.3,-0.0430809099675974,2.15903146730906,0.0715520027547631,"light",0
283,2.82,3.31,0.0924516995107984,1.3595572003371,0.0403028110030307,"heavy",0
284,2.83,3.32,0.0724604230458442,1.36273699954625,0.040410554910165,"heavy",0
